invoice_id,invoice_date,customer_id,product_id,warehouse,sales_rep,quantity_cases,case_price,discount_pct,revenue
527357,2025-06-23,342.0,1003,Dallas DC,Morgan Lee,365,33.6,0.0,12264.0
527358,2025-02-27,118.0,1023,Chicago DC,Jordan Kim,42,38.72,0.0,1626.24
527359,2025-07-04,402.0,1020,Dallas DC,Taylor Johnson,636,39.42,0.05,23817.56
527360,2025-08-24,212.0,1013,Chicago DC,Chris Ramirez,341,34.9,0.0,11900.9
527361,2025-11-30,153.0,1026,Chicago DC,Morgan Lee,370,-30.88,0.0,-11425.6
527362,2025-09-26,5.0,1004,Phoenix DC,Chris Ramirez,159,34.43,0.05,5200.65
527363,2025-04-15,272.0,1017,Atlanta DC,Morgan Lee,338,39.71,0.0,13421.98
527364,2025-06-05,392.0,1005,Dallas DC,Casey Davis,198,36.69,0.0,7264.62
527365,2025-10-18,487.0,1003,Chicago DC,Jordan Kim,488,33.6,0.0,16396.8
527366,2025-01-12,101.0,1014,Los Angeles DC,Taylor Johnson,68,33.87,0.0,2303.16
527367,2025-07-25,323.0,1010,Los Angeles DC,Casey Davis,196,36.33,0.0,7120.68
527368,2025-12-13,3.0,1001,Los Angeles DC,Ashley Nguyen,218,35.5,0.0,7739.0
527369,2025-02-26,207.0,1007,Los Angeles DC,Casey Davis,169,37.6,0.0,6354.4
527370,2025-01-21,398.0,1007,Dallas DC,Morgan Lee,435,37.6,0.0,16356.0
527371,2025-06-05,254.0,1003,Phoenix DC,Jordan Kim,46,33.6,0.05,1468.32
527372,2025-12-26,157.0,1022,Dallas DC,Ryan Thompson,524,36.7,0.0,19230.8
527373,2025-10-21,176.0,1010,Chicago DC,Morgan Lee,714,36.33,0.0,25939.62
527374,2025-05-26,311.0,1005,Chicago DC,Taylor Johnson,362,36.69,0.0,13281.78
527375,2025-05-15,290.0,1017,Los Angeles DC,Jordan Kim,224,39.71,0.0,8895.04
527376,2025-10-18,60.0,1008,Dallas DC,Morgan Lee,122,36.32,0.0,4431.04
527377,2025-05-06,244.0,1030,Atlanta DC,Alex Martinez,322,38.59,0.0,12425.98
527378,2025-09-12,40.0,1010,Phoenix DC,Casey Davis,408,36.33,0.0,14822.64
527379,2025-12-25,109.0,1005,Atlanta DC,Taylor Johnson,31,36.69,0.05,1080.52
527380,2025-06-12,478.0,1019,Dallas DC,Ryan Thompson,56,39.05,0.0,2186.8
527381,2025-04-08,145.0,1014,Dallas DC,Jordan Kim,282,33.87,0.0,9551.34
527382,2025-04-04,340.0,1003,Phoenix DC,Ashley Nguyen,621,33.6,0.0,20865.6
527383,2025-09-05,306.0,1010,Atlanta DC,Ashley Nguyen,63,36.33,0.0,2288.79
527384,2025-02-15,19.0,1001,Los Angeles DC,Ashley Nguyen,392,35.5,0.0,13916.0
527385,2025-05-08,332.0,1004,Phoenix DC,Jordan Kim,483,34.43,0.0,16629.69
527386,2025-10-05,322.0,1010,Atlanta DC,Jordan Kim,428,36.33,0.0,15549.24
527387,2025-02-02,300.0,1014,Dallas DC,Ryan Thompson,60,33.87,0.15,1727.37
527388,2025-03-22,253.0,1017,Los Angeles DC,Morgan Lee,61,39.71,0.1,2180.08
527389,2025-07-19,21.0,1014,Chicago DC,Ashley Nguyen,400,33.87,0.0,13548.0
527390,2025-08-04,469.0,1004,Dallas DC,Jordan Kim,221,34.43,0.1,6848.13
527391,2025-03-27,215.0,1003,Chicago DC,Taylor Johnson,418,33.6,0.1,12640.32
527392,2025-09-28,176.0,1005,Chicago DC,Ashley Nguyen,732,36.69,0.0,26857.08
527393,2025-05-15,451.0,1010,Chicago DC,Alex Martinez,66,36.33,0.1,2158.0
527394,2025-11-22,45.0,1018,Atlanta DC,Casey Davis,509,36.93,0.15,15977.76
527395,2025-03-26,304.0,1020,Chicago DC,Jordan Kim,304,39.76,0.0,12087.04
527396,2025-05-22,4.0,1017,Phoenix DC,Ryan Thompson,51,39.71,0.05,1923.95
527397,2025-06-28,101.0,1031,Phoenix DC,Alex Martinez,30,37.0,0.0,1110.0
527398,2025-05-06,403.0,1018,Phoenix DC,Casey Davis,649,36.93,0.0,23967.57
527399,2025-03-02,295.0,1024,Phoenix DC,Taylor Johnson,113,35.71,0.0,4035.23
527400,2025-04-27,19.0,1006,Phoenix DC,Taylor Johnson,756,35.16,0.0,26580.96
527401,2025-12-25,82.0,1002,Los Angeles DC,Taylor Johnson,541,31.22,0.0,16890.02
527402,2025-04-12,349.0,1010,Los Angeles DC,Ashley Nguyen,40,36.33,0.0,1453.2
527403,2025-10-11,295.0,1016,Los Angeles DC,Alex Martinez,339,34.52,0.0,11702.28
527404,2025-05-10,220.0,1005,Los Angeles DC,Casey Davis,301,36.69,0.0,11043.69
527405,2025-11-12,299.0,1014,Dallas DC,Alex Martinez,27,33.87,0.0,914.49
527406,2025-12-19,113.0,1005,Los Angeles DC,Casey Davis,72,36.69,0.1,2377.51
527407,2025-01-26,371.0,1002,Dallas DC,Casey Davis,423,31.22,0.0,13206.06
527408,2025-07-17,110.0,1002,Phoenix DC,Ashley Nguyen,449,31.22,0.0,14017.78
527409,2025-06-23,359.0,1017,Chicago DC,Ryan Thompson,736,39.71,0.05,27765.23
527410,2025-06-03,412.0,1001,Los Angeles DC,Ashley Nguyen,66,35.5,0.0,2343.0
527411,2025-02-08,239.0,1026,Atlanta DC,Ashley Nguyen,347,-30.88,0.0,-10715.36
527412,2025-06-18,27.0,1013,Los Angeles DC,Ashley Nguyen,359,34.9,0.0,12529.1
527413,2025-09-12,338.0,1026,Phoenix DC,Ryan Thompson,59,-30.88,0.0,-1821.92
527414,2025-02-04,497.0,1028,Dallas DC,Casey Davis,61,34.61,0.0,2111.21
527415,2025-05-18,246.0,1002,Los Angeles DC,Ryan Thompson,50,31.22,0.0,1561.0
527416,2025-08-02,342.0,1007,Los Angeles DC,Morgan Lee,564,37.6,0.0,21206.4
527417,2025-08-11,96.0,1011,Dallas DC,Chris Ramirez,497,36.49,0.05,17228.75
527418,2025-04-25,219.0,1009,Dallas DC,Casey Davis,659,37.5,0.0,24712.5
527419,2025-02-19,24.0,1001,Chicago DC,Alex Martinez,767,35.5,0.0,27228.5
527420,2025-10-11,197.0,1012,Atlanta DC,Casey Davis,240,33.96,0.0,8150.4
527421,2025-12-23,358.0,1004,Phoenix DC,Chris Ramirez,439,34.43,0.0,15114.77
527422,2025-08-24,337.0,1020,Atlanta DC,Taylor Johnson,180,39.76,0.0,7156.8
527423,2025-05-15,110.0,1011,Los Angeles DC,Chris Ramirez,726,36.49,0.05,25167.15
527424,2025-11-11,295.0,1009,Phoenix DC,Casey Davis,213,37.5,0.0,7987.5
527425,2025-03-01,383.0,1004,Dallas DC,Jordan Kim,483,34.43,0.0,16629.69
527426,2025-04-03,194.0,1002,Dallas DC,Chris Ramirez,358,31.22,0.0,11176.76
527427,2025-07-10,206.0,1004,Phoenix DC,Taylor Johnson,49,34.43,0.05,1602.72
527428,2025-02-19,96.0,1006,Dallas DC,Ryan Thompson,152,35.16,0.1,4809.89
527429,2025-05-02,197.0,1002,Chicago DC,Ryan Thompson,272,31.22,0.0,8491.84
527430,2025-04-29,141.0,1014,Dallas DC,Ryan Thompson,426,33.87,0.0,14428.62
527431,2025-05-16,2.0,1001,Dallas DC,Chris Ramirez,292,35.5,0.0,10366.0
527432,2025-09-24,273.0,1011,Chicago DC,Jordan Kim,31,36.49,0.05,1074.63
527433,2025-05-06,253.0,1025,Los Angeles DC,Chris Ramirez,24,31.86,0.05,726.41
527434,2025-08-01,147.0,1002,Atlanta DC,Jordan Kim,192,31.22,0.0,5994.24
527435,2025-03-30,443.0,1029,Phoenix DC,Taylor Johnson,66,39.43,0.05,2472.26
527436,2025-12-18,472.0,1001,Phoenix DC,Casey Davis,428,35.5,0.0,15194.0
527437,2025-06-04,299.0,1002,Dallas DC,Morgan Lee,21,31.22,0.0,655.62
527438,2025-08-06,76.0,1011,Los Angeles DC,Ryan Thompson,314,36.49,0.0,11457.86
527439,2025-05-18,112.0,1004,Atlanta DC,Jordan Kim,370,34.43,0.0,12739.1
527440,2025-07-09,217.0,1012,Chicago DC,Morgan Lee,66,33.96,0.0,2241.36
527441,2025-02-08,426.0,1001,Los Angeles DC,Ashley Nguyen,384,35.5,0.0,13632.0
527442,2025-10-31,167.0,1003,Los Angeles DC,Alex Martinez,390,33.6,0.0,13104.0
527443,2025-01-24,119.0,1020,Phoenix DC,Casey Davis,427,39.42,0.0,16832.34
527444,2025-05-29,348.0,1005,Dallas DC,Casey Davis,265,36.69,0.0,9722.85
527445,2025-07-18,192.0,1011,Atlanta DC,Ashley Nguyen,309,36.49,0.0,11275.41
527446,2025-11-17,268.0,1003,Los Angeles DC,Alex Martinez,404,33.6,0.1,12216.96
527447,2025-10-12,150.0,1008,Los Angeles DC,Ashley Nguyen,50,36.32,0.0,1816.0
527448,2025-06-09,127.0,1003,Atlanta DC,Jordan Kim,665,33.6,0.0,22344.0
527449,2025-06-25,397.0,1001,Dallas DC,Casey Davis,70,35.5,0.0,2485.0
527450,2025-06-22,340.0,1014,Atlanta DC,Morgan Lee,657,33.87,0.0,22252.59
527451,2025-08-26,366.0,1005,Dallas DC,Ashley Nguyen,691,36.69,0.1,22817.51
527452,2025-10-02,102.0,1001,Atlanta DC,Morgan Lee,137,35.5,0.0,4863.5
527453,2025-08-31,273.0,1006,Los Angeles DC,Ashley Nguyen,74,35.16,0.05,2471.75
527454,2025-10-09,466.0,1006,Dallas DC,Ryan Thompson,387,35.16,0.0,13606.92
527455,2025-07-14,16.0,1006,Phoenix DC,Taylor Johnson,435,35.16,0.0,15294.6
527456,2025-09-05,350.0,1001,Los Angeles DC,Ashley Nguyen,71,35.5,0.0,2520.5
527457,2025-10-24,488.0,1025,Atlanta DC,Ryan Thompson,35,31.86,0.15,947.83
527458,2025-11-30,376.0,1005,Dallas DC,Ryan Thompson,672,36.69,0.0,24655.68
527459,2025-10-07,152.0,1006,Atlanta DC,Morgan Lee,22,35.16,0.0,773.52
527460,2025-03-29,305.0,1008,Dallas DC,Taylor Johnson,367,36.32,0.0,13329.44
527461,2025-04-23,383.0,1015,Los Angeles DC,Ryan Thompson,362,35.03,0.0,12680.86
527462,2025-04-26,17.0,1015,Los Angeles DC,Morgan Lee,159,35.03,0.0,5569.77
527463,2025-04-15,100.0,1012,Phoenix DC,Taylor Johnson,27,33.96,0.0,916.92
527464,2025-12-01,46.0,1002,Atlanta DC,Morgan Lee,54,31.22,0.0,1685.88
527465,2025-09-22,484.0,1002,Phoenix DC,Chris Ramirez,579,31.22,0.05,17172.56
527466,2025-09-21,161.0,1034,Dallas DC,Taylor Johnson,440,38.89,0.0,17111.6
527467,2025-08-22,439.0,1019,Phoenix DC,Casey Davis,366,39.05,0.0,14292.3
527468,2025-12-23,463.0,1011,Phoenix DC,Jordan Kim,612,36.49,0.05,21215.29
527469,2025-09-06,490.0,1001,Dallas DC,Alex Martinez,345,35.5,0.0,12247.5
527470,2025-04-30,19.0,1001,Atlanta DC,Ashley Nguyen,750,35.5,0.0,26625.0
527471,2025-08-19,177.0,1006,Chicago DC,Ryan Thompson,60,35.16,0.0,2109.6
527472,2025-11-10,389.0,1013,Los Angeles DC,Chris Ramirez,149,34.9,0.05,4940.09
527473,2025-09-24,266.0,1007,Atlanta DC,Taylor Johnson,465,37.6,0.1,15735.6
527474,2025-11-08,133.0,1027,Dallas DC,Jordan Kim,237,35.9,0.0,8508.3
527475,2025-11-09,204.0,1015,Phoenix DC,Ashley Nguyen,353,35.03,0.0,12365.59
527476,2025-06-11,13.0,1005,Atlanta DC,Chris Ramirez,29,36.69,0.0,1064.01
527477,2025-10-24,102.0,1009,Dallas DC,Ryan Thompson,290,37.5,0.0,10875.0
527478,2025-08-21,175.0,1010,Atlanta DC,Casey Davis,256,36.33,0.0,9300.48
527479,2025-05-18,278.0,1016,Los Angeles DC,Chris Ramirez,558,34.52,0.15,16372.84
527480,2025-09-03,313.0,1002,Dallas DC,Jordan Kim,217,31.22,0.0,6774.74
527481,2025-08-15,340.0,1018,Atlanta DC,Jordan Kim,775,36.93,0.0,28620.75
527482,2025-06-19,75.0,1002,Chicago DC,Chris Ramirez,24,31.22,0.05,711.82
527483,2025-03-21,114.0,1001,Chicago DC,Ashley Nguyen,339,35.5,0.0,12034.5
527484,2025-10-06,247.0,1005,Dallas DC,Ryan Thompson,403,36.69,0.05,14046.77
527485,2025-12-30,300.0,1008,Chicago DC,Taylor Johnson,57,36.32,0.0,2070.24
527486,2025-12-13,131.0,1002,Los Angeles DC,Chris Ramirez,404,31.22,0.0,12612.88
527487,2025-02-17,70.0,1007,Dallas DC,Morgan Lee,454,37.6,0.0,17070.4
527488,2025-07-22,495.0,1011,Los Angeles DC,Taylor Johnson,72,36.49,0.0,2627.28
527489,2025-10-22,60.0,1027,Atlanta DC,Taylor Johnson,361,35.9,0.0,12959.9
527490,2025-06-18,37.0,1008,Dallas DC,Ryan Thompson,205,36.32,0.0,7445.6
527491,2025-04-21,326.0,1006,Los Angeles DC,Chris Ramirez,377,35.16,0.0,13255.32
527492,2025-05-28,230.0,1025,Dallas DC,Casey Davis,484,31.86,0.0,15420.24
527493,2025-02-02,26.0,1007,Atlanta DC,Chris Ramirez,21,37.6,0.0,789.6
527494,2025-01-21,236.0,1009,Los Angeles DC,Ashley Nguyen,113,37.5,0.05,4025.62
527495,2025-06-03,208.0,1001,Los Angeles DC,Taylor Johnson,335,35.5,0.0,11892.5
527496,2025-10-14,417.0,1009,Atlanta DC,Jordan Kim,456,37.5,0.05,16245.0
527497,2025-04-25,12.0,1016,Dallas DC,Jordan Kim,517,34.52,0.0,17846.84
527498,2025-09-27,331.0,1015,Dallas DC,Morgan Lee,498,35.03,0.0,17444.94
527499,2025-11-26,158.0,1015,Phoenix DC,Jordan Kim,431,35.03,0.1,13588.14
527500,2025-06-17,422.0,1001,Atlanta DC,Casey Davis,102,35.5,0.0,3621.0
527501,2025-12-23,62.0,1019,Chicago DC,Ryan Thompson,156,39.05,0.0,6091.8
527502,2025-08-19,235.0,1002,Atlanta DC,Ryan Thompson,37,31.22,0.0,1155.14
527503,2025-11-06,256.0,1010,Chicago DC,Taylor Johnson,285,36.33,0.05,9836.35
527504,2025-11-20,283.0,1024,Chicago DC,Casey Davis,397,35.71,0.05,13468.03
527505,2025-02-25,17.0,1003,Phoenix DC,Casey Davis,373,33.6,0.0,12532.8
527506,2025-12-27,82.0,1032,Atlanta DC,Casey Davis,439,38.44,0.0,16875.16
527507,2025-05-31,93.0,1002,Los Angeles DC,Taylor Johnson,102,31.22,0.0,3184.44
527508,2025-02-20,491.0,1023,Atlanta DC,Alex Martinez,74,38.72,0.0,2865.28
527509,2025-03-09,194.0,1005,Los Angeles DC,Casey Davis,303,36.69,0.0,11117.07
527510,2025-11-10,27.0,1003,Atlanta DC,Chris Ramirez,214,33.6,0.0,7190.4
527511,2025-12-17,16.0,1024,Los Angeles DC,Casey Davis,370,35.71,0.0,13212.7
527512,2025-11-23,175.0,1004,Chicago DC,Ryan Thompson,302,34.43,0.0,10397.86
527513,2025-08-26,22.0,1006,Phoenix DC,Jordan Kim,619,35.16,0.05,20675.84
527514,2025-04-29,107.0,1002,Phoenix DC,Ryan Thompson,461,31.22,0.0,14392.42
527515,2025-12-05,216.0,1004,Phoenix DC,Ryan Thompson,170,34.43,0.1,5267.79
527516,2025-03-05,137.0,1014,Phoenix DC,Ashley Nguyen,148,33.87,0.0,5012.76
527517,2025-08-28,51.0,1014,Los Angeles DC,Taylor Johnson,70,33.87,0.0,2370.9
527518,2025-02-16,210.0,1015,Atlanta DC,Taylor Johnson,624,35.03,0.0,21858.72
527519,2025-12-06,88.0,1023,Los Angeles DC,Ashley Nguyen,399,38.72,0.0,15449.28
527520,2025-07-01,112.0,1011,Phoenix DC,Chris Ramirez,460,36.49,0.0,16785.4
527521,2025-10-01,208.0,1019,Chicago DC,Jordan Kim,402,39.05,0.0,15698.1
527522,2025-11-13,339.0,1008,Dallas DC,Morgan Lee,464,36.32,0.0,16852.48
527523,2025-11-20,39.0,1015,Los Angeles DC,Jordan Kim,311,35.03,0.0,10894.33
527524,2025-02-15,442.0,1004,Phoenix DC,Ashley Nguyen,148,34.43,0.0,5095.64
527525,2025-12-18,364.0,1002,Chicago DC,Chris Ramirez,693,31.22,0.0,21635.46
527526,2025-01-29,249.0,1010,Los Angeles DC,Ashley Nguyen,177,36.33,0.0,6430.41
527527,2025-08-12,247.0,1011,Chicago DC,Chris Ramirez,183,36.49,0.0,6677.67
527528,2025-09-19,234.0,1001,Los Angeles DC,Casey Davis,469,35.5,0.15,14152.07
527529,2025-07-15,353.0,1014,Atlanta DC,Taylor Johnson,606,33.87,0.0,20525.22
527530,2025-04-13,51.0,1024,Dallas DC,Ashley Nguyen,51,35.71,0.0,1821.21
527531,2025-07-07,104.0,1023,Atlanta DC,Casey Davis,710,38.72,0.0,27491.2
527532,2025-09-08,350.0,1013,Dallas DC,Jordan Kim,49,34.9,0.1,1539.09
527533,2025-08-01,7.0,1020,Los Angeles DC,Chris Ramirez,112,39.76,0.0,4453.12
527534,2025-09-18,307.0,1013,Chicago DC,Ryan Thompson,358,34.9,0.0,12494.2
527535,2025-07-14,82.0,1004,Phoenix DC,Taylor Johnson,699,34.43,0.05,22863.24
527536,2025-01-19,409.0,1001,Dallas DC,Alex Martinez,76,35.5,0.0,2698.0
527537,2025-01-22,37.0,1004,Atlanta DC,Casey Davis,378,34.43,0.0,13014.54
527538,2025-12-16,155.0,1016,Dallas DC,Taylor Johnson,78,34.52,0.1,2423.3
527539,2025-02-10,467.0,1003,Atlanta DC,Casey Davis,31,33.6,0.0,1041.6
527540,2025-10-06,469.0,1032,Chicago DC,Jordan Kim,379,38.44,0.0,14568.76
527541,2025-11-12,393.0,1016,Phoenix DC,Morgan Lee,43,34.52,0.0,1484.36
527542,2025-05-06,146.0,1009,Dallas DC,Chris Ramirez,233,37.5,0.0,8737.5
527543,2025-01-13,195.0,1001,Phoenix DC,Ashley Nguyen,490,35.5,0.0,17395.0
527544,2025-10-18,421.0,1018,Dallas DC,Alex Martinez,305,36.93,0.05,10700.47
527545,2025-08-17,15.0,1001,Phoenix DC,Taylor Johnson,356,35.5,0.1,11374.2
527546,2025-12-16,152.0,1012,Atlanta DC,Taylor Johnson,57,33.96,0.0,1935.72
527547,2025-04-17,202.0,1034,Phoenix DC,Casey Davis,121,38.89,0.0,4705.69
527548,2025-04-07,311.0,1004,Los Angeles DC,Casey Davis,103,34.43,0.0,3546.29
527549,2025-05-26,212.0,1019,Los Angeles DC,Chris Ramirez,374,39.05,0.05,13874.46
527550,2025-04-02,355.0,1005,Phoenix DC,Morgan Lee,475,36.69,0.0,17427.75
527551,2025-02-03,265.0,1009,Phoenix DC,Jordan Kim,210,37.5,0.0,7875.0
527552,2025-01-14,9.0,1023,Dallas DC,Taylor Johnson,477,38.72,0.0,18469.44
527553,2025-05-23,300.0,1009,Atlanta DC,Ryan Thompson,42,37.5,0.0,1575.0
527554,2025-04-08,306.0,1022,Phoenix DC,Ashley Nguyen,46,36.7,0.0,1688.2
527555,2025-05-11,12.0,1014,Atlanta DC,Chris Ramirez,483,33.87,0.0,16359.21
527556,2025-10-19,334.0,1011,Los Angeles DC,Ryan Thompson,377,36.49,0.0,13756.73
527557,2025-01-19,370.0,1026,Dallas DC,Morgan Lee,395,-30.88,0.0,-12197.6
527558,2025-04-08,453.0,1011,Los Angeles DC,Jordan Kim,251,36.49,0.0,9158.99
527559,2025-10-05,136.0,1008,Dallas DC,Morgan Lee,555,36.32,0.0,20157.6
527560,2025-09-08,142.0,1010,Atlanta DC,Casey Davis,615,36.33,0.0,22342.95
527561,2025-08-20,427.0,1003,Phoenix DC,Ryan Thompson,49,33.6,0.0,1646.4
527562,2025-05-06,231.0,1016,Atlanta DC,Casey Davis,67,34.52,0.0,2312.84
527563,2025-03-18,482.0,1010,Dallas DC,Ryan Thompson,80,36.33,0.0,2906.4
527564,2025-03-18,235.0,1009,Dallas DC,Casey Davis,61,37.5,0.05,2173.12
527565,2025-12-09,90.0,1033,Chicago DC,Jordan Kim,60,39.3,0.05,2240.1
527566,2025-01-02,432.0,1007,Atlanta DC,Ryan Thompson,311,37.6,0.0,11693.6
527567,2025-09-10,58.0,1006,Atlanta DC,Ashley Nguyen,604,35.16,0.0,21236.64
527568,2025-10-15,84.0,1007,Dallas DC,Chris Ramirez,493,37.6,0.0,18536.8
527569,2025-12-25,17.0,1032,Chicago DC,Ashley Nguyen,191,38.44,0.0,7342.04
527570,2025-11-29,271.0,1011,Phoenix DC,Ryan Thompson,55,36.49,0.0,2006.95
527571,2025-05-29,309.0,1014,Los Angeles DC,Ryan Thompson,457,33.87,0.0,15478.59
527572,2025-09-14,19.0,1004,Dallas DC,Alex Martinez,300,34.43,0.0,10329.0
527573,2025-12-22,498.0,1005,Chicago DC,Morgan Lee,35,36.69,0.0,1284.15
527574,2025-09-21,7.0,1001,Chicago DC,Taylor Johnson,168,35.5,0.0,5964.0
527575,2025-06-19,160.0,1003,Phoenix DC,Chris Ramirez,453,33.6,0.0,15220.8
527576,2025-01-23,208.0,1006,Los Angeles DC,Morgan Lee,485,35.16,0.0,17052.6
527577,2025-03-02,426.0,1002,Dallas DC,Morgan Lee,359,31.22,0.05,10647.58
527578,2025-07-18,169.0,1015,Atlanta DC,Alex Martinez,130,35.03,0.0,4553.9
527579,2025-12-21,235.0,1015,Dallas DC,Jordan Kim,22,35.03,0.1,693.59
527580,2025-11-05,381.0,1003,Phoenix DC,Chris Ramirez,490,33.6,0.0,16464.0
527581,2025-07-18,338.0,1005,Atlanta DC,Morgan Lee,59,36.69,0.15,1840.0
527582,2025-09-10,357.0,1020,Dallas DC,Alex Martinez,447,39.42,0.15,14977.63
527583,2025-10-28,21.0,1005,Phoenix DC,Ryan Thompson,102,36.69,0.0,3742.38
527584,2025-11-12,389.0,1003,Los Angeles DC,Taylor Johnson,395,33.6,0.0,13272.0
527585,2025-06-23,454.0,1031,Dallas DC,Ryan Thompson,73,37.0,0.0,2701.0
527586,2025-03-23,371.0,1003,Dallas DC,Ryan Thompson,262,33.6,0.0,8803.2
527587,2025-01-25,116.0,1020,Phoenix DC,Alex Martinez,721,39.76,0.0,28666.96
527588,2025-10-11,469.0,1020,Atlanta DC,Morgan Lee,143,39.42,0.05,5355.21
527589,2025-09-04,44.0,1019,Dallas DC,Chris Ramirez,80,39.05,0.15,2655.4
527590,2025-11-05,124.0,1009,Los Angeles DC,Casey Davis,215,37.5,0.1,7256.25
527591,2025-07-01,152.0,1008,Los Angeles DC,Morgan Lee,53,36.32,0.0,1924.96
527592,2025-06-17,205.0,1010,Los Angeles DC,Taylor Johnson,68,36.33,0.0,2470.44
527593,2025-06-01,193.0,1001,Dallas DC,Casey Davis,386,35.5,0.05,13017.85
527594,2025-12-23,246.0,1012,Atlanta DC,Chris Ramirez,21,33.96,0.0,713.16
527595,2025-05-04,241.0,1001,Los Angeles DC,Ryan Thompson,425,35.5,0.0,15087.5
527596,2025-04-09,117.0,1030,Chicago DC,Casey Davis,309,38.59,0.0,11924.31
527597,2025-03-04,457.0,1005,Los Angeles DC,Jordan Kim,438,36.69,0.0,16070.22
527598,2025-07-17,484.0,1001,Los Angeles DC,Jordan Kim,437,35.5,0.0,15513.5
527599,2025-06-03,291.0,1015,Atlanta DC,Morgan Lee,48,35.03,0.0,1681.44
527600,2025-09-24,175.0,1015,Dallas DC,Morgan Lee,170,35.03,0.0,5955.1
527601,2025-11-13,247.0,1014,Phoenix DC,Ryan Thompson,172,33.87,0.15,4951.79
527602,2025-01-13,299.0,1007,Phoenix DC,Morgan Lee,33,37.6,0.0,1240.8
527603,2025-01-04,244.0,1003,Chicago DC,Chris Ramirez,272,33.6,0.0,9139.2
527604,2025-01-13,474.0,1003,Chicago DC,Chris Ramirez,54,33.6,0.05,1723.68
527605,2025-06-03,272.0,1004,Atlanta DC,Chris Ramirez,387,34.43,0.0,13324.41
527606,2025-02-11,220.0,1018,Phoenix DC,Jordan Kim,349,36.93,0.1,11599.71
527607,2025-11-12,280.0,1012,Los Angeles DC,Casey Davis,126,33.96,0.0,4278.96
527608,2025-01-24,71.0,1003,Dallas DC,Morgan Lee,517,33.6,0.0,17371.2
527609,2025-05-07,166.0,1012,Atlanta DC,Taylor Johnson,663,33.96,0.0,22515.48
527610,2025-03-28,410.0,1009,Chicago DC,Ashley Nguyen,275,37.5,0.0,10312.5
527611,2025-08-10,340.0,1009,Phoenix DC,Jordan Kim,522,37.5,0.1,17617.5
527612,2025-03-06,376.0,1015,Atlanta DC,Casey Davis,439,35.03,0.0,15378.17
527613,2025-12-02,219.0,1014,Dallas DC,Casey Davis,539,33.87,0.05,17343.13
527614,2025-10-22,208.0,1007,Dallas DC,Casey Davis,392,37.6,0.0,14739.2
527615,2025-09-21,225.0,1024,Chicago DC,Casey Davis,345,35.71,0.1,11087.96
527616,2025-09-14,474.0,1002,Los Angeles DC,Morgan Lee,39,31.22,0.0,1217.58
527617,2025-10-25,228.0,1001,Los Angeles DC,Alex Martinez,333,35.5,0.0,11821.5
527618,2025-07-10,123.0,1023,Phoenix DC,Ashley Nguyen,38,38.72,0.0,1471.36
527619,2025-04-11,218.0,1004,Dallas DC,Ryan Thompson,227,34.43,0.0,7815.61
527620,2025-07-27,217.0,1022,Los Angeles DC,Ryan Thompson,31,36.7,0.0,1137.7
527621,2025-01-26,352.0,1010,Dallas DC,Casey Davis,187,36.33,0.0,6793.71
527622,2025-03-22,416.0,1003,Dallas DC,Casey Davis,128,33.6,0.0,4300.8
527623,2025-05-22,268.0,1011,Phoenix DC,Chris Ramirez,721,36.49,0.0,26309.29
527624,2025-03-14,252.0,1016,Dallas DC,Jordan Kim,65,34.52,0.0,2243.8
527625,2025-08-13,340.0,1007,Chicago DC,Casey Davis,553,37.6,0.0,20792.8
527626,2025-09-25,423.0,1019,Chicago DC,Alex Martinez,499,39.05,0.0,19485.95
527627,2025-09-15,336.0,1012,Phoenix DC,Alex Martinez,791,33.96,0.05,25519.24
527628,2025-01-02,223.0,1011,Los Angeles DC,Ryan Thompson,214,36.49,0.0,7808.86
527629,2025-11-19,44.0,1011,Los Angeles DC,Alex Martinez,42,36.49,0.05,1455.95
527630,2025-01-07,497.0,1015,Los Angeles DC,Alex Martinez,73,35.03,0.05,2429.33
527631,2025-05-05,376.0,1020,Dallas DC,Taylor Johnson,784,39.42,0.0,30905.28
527632,2025-11-27,407.0,1003,Los Angeles DC,Casey Davis,781,33.6,0.05,24929.52
527633,2025-05-22,292.0,1013,Atlanta DC,Casey Davis,342,34.9,0.0,11935.8
527634,2025-07-02,458.0,1020,Atlanta DC,Alex Martinez,53,39.42,0.0,2089.26
527635,2025-07-16,197.0,1011,Phoenix DC,Ryan Thompson,180,36.49,0.0,6568.2
527636,2025-06-24,4.0,1011,Phoenix DC,Ashley Nguyen,73,36.49,0.0,2663.77
527637,2025-06-05,442.0,1002,Atlanta DC,Alex Martinez,232,31.22,0.05,6880.89
527638,2025-03-03,350.0,1026,Los Angeles DC,Taylor Johnson,48,-30.88,0.0,-1482.24
527639,2025-12-12,476.0,1006,Chicago DC,Ashley Nguyen,20,35.16,0.0,703.2
527640,2025-01-31,142.0,1007,Chicago DC,Alex Martinez,613,37.6,0.0,23048.8
527641,2025-12-29,7.0,1009,Los Angeles DC,Jordan Kim,209,37.5,0.05,7445.62
527642,2025-12-18,160.0,1033,Atlanta DC,Ashley Nguyen,641,39.3,0.0,25191.3
527643,2025-12-10,348.0,1031,Phoenix DC,Ashley Nguyen,197,37.0,0.0,7289.0
527644,2025-05-20,158.0,1007,Atlanta DC,Alex Martinez,493,37.6,0.1,16683.12
