return_id,invoice_id,return_date,product_id,customer_id,return_quantity,return_reason
982,515074,2025-02-21,1012,299.0,1,Customer Complaint
983,548706,2025-04-13,1011,486.0,15,Customer Complaint
984,513610,2025-06-29,1010,340.0,2,Wrong Shipment
985,518786,2025-02-27,1010,352.0,19,Quality Issue
986,539758,2025-01-28,1004,81.0,20,Quality Issue
987,524217,2025-05-04,1004,124.0,28,Customer Complaint
988,533986,2025-10-03,1016,67.0,4,Customer Complaint
989,511626,2025-03-11,1012,415.0,4,Expired Product
990,512137,2025-11-27,1009,107.0,28,Customer Complaint
991,512629,2025-05-15,1024,317.0,16,Customer Complaint
992,528348,2025-03-22,1002,249.0,27,Customer Complaint
993,543512,2025-03-18,1009,268.0,2,Wrong Shipment
994,505873,2025-11-27,1019,471.0,29,Quality Issue
995,548244,2025-09-21,1014,226.0,14,Expired Product
996,533982,2025-08-23,1011,364.0,71,Quality Issue
997,531261,2025-07-14,1006,482.0,1,Customer Complaint
998,512293,2025-11-19,1014,338.0,4,Wrong Shipment
999,542287,2025-07-08,1004,196.0,37,Wrong Shipment
1000,513665,2025-01-31,1004,397.0,4,Customer Complaint
