invoice_id,invoice_date,customer_id,product_id,warehouse,sales_rep,quantity_cases,discount_pct,revenue,case_price
529766,2025-07-12,493,1011,Atlanta DC,Chris Ramirez,306,0.0,11165.94,36.49
529767,2025-06-25,312,1027,Atlanta DC,Alex Martinez,25,0.0,897.5,35.9
529768,2025-11-12,485,1013,Phoenix DC,Casey Davis,23,0.15,682.29,34.9
529769,2025-08-16,418,1011,Phoenix DC,Alex Martinez,611,0.0,22295.39,36.49
529770,2025-02-10,171,1027,Dallas DC,Morgan Lee,42,0.0,1507.8,35.9
529771,2025-10-08,500,1023,Phoenix DC,Taylor Johnson,478,0.0,18508.16,38.72
529772,2025-09-06,77,1020,Atlanta DC,Jordan Kim,313,0.05,11822.64,39.76
529773,2025-09-20,5,1020,Los Angeles DC,Casey Davis,101,0.0,4015.76,39.76
529774,2025-03-27,20,1005,Dallas DC,Ashley Nguyen,319,0.0,11704.11,36.69
529775,2025-04-10,360,1020,Atlanta DC,Taylor Johnson,743,0.0,29541.68,39.76
529776,2025-03-20,9,1008,Los Angeles DC,Morgan Lee,110,0.0,3995.2,36.32
529777,2025-11-18,241,1018,Atlanta DC,Ashley Nguyen,604,0.05,21190.43,36.93
529778,2025-11-28,212,1022,Los Angeles DC,Casey Davis,435,0.0,15964.5,36.7
529779,2025-07-19,263,1017,Dallas DC,Morgan Lee,51,0.0,2025.21,39.71
529780,2025-11-23,339,1008,Chicago DC,Jordan Kim,269,0.0,9770.08,36.32
529781,2025-09-05,11,1016,Phoenix DC,Casey Davis,198,0.0,6834.96,34.52
529782,2025-03-22,489,1011,Atlanta DC,Ashley Nguyen,397,0.0,14486.53,36.49
529783,2025-10-30,217,1001,Phoenix DC,Ashley Nguyen,45,0.0,1597.5,35.5
529784,2025-08-23,458,1006,Chicago DC,Casey Davis,54,0.0,1898.64,35.16
529785,2025-10-17,439,1003,Dallas DC,Jordan Kim,452,0.0,15187.2,33.6
529786,2025-03-12,35,1014,Atlanta DC,Ryan Thompson,49,0.05,1576.65,33.87
529787,2025-08-29,493,1022,Dallas DC,Morgan Lee,477,0.0,17505.9,36.7
529788,2025-12-23,292,1034,Phoenix DC,Taylor Johnson,210,0.0,8166.9,38.89
529789,2025-10-07,262,1006,Atlanta DC,Casey Davis,20,0.0,703.2,35.16
529790,2025-08-14,8,1022,Dallas DC,Ashley Nguyen,209,0.0,7670.3,36.7
529791,2025-10-10,75,1004,Chicago DC,Alex Martinez,36,0.0,1239.48,34.43
529792,2025-05-10,478,1016,Atlanta DC,Casey Davis,56,0.0,1933.12,34.52
529793,2025-01-29,475,1002,Phoenix DC,Ashley Nguyen,74,0.0,2310.28,31.22
529794,2025-07-01,201,1005,Chicago DC,Alex Martinez,34,0.0,1247.46,36.69
529795,2025-12-23,235,1009,Dallas DC,Ryan Thompson,54,0.05,1923.75,37.5
529796,2025-12-03,56,1018,Atlanta DC,Morgan Lee,341,0.1,11333.82,36.93
529797,2025-07-29,210,1006,Atlanta DC,Ashley Nguyen,423,0.0,14872.68,35.16
529798,2025-06-26,113,1027,Los Angeles DC,Ashley Nguyen,65,0.0,2333.5,35.9
529799,2025-10-04,90,1016,Chicago DC,Ashley Nguyen,48,0.0,1656.96,34.52
529800,2025-12-11,49,1034,Dallas DC,Ryan Thompson,422,0.05,15591.0,38.89
529801,2025-11-06,260,1001,Phoenix DC,Jordan Kim,348,0.0,12354.0,35.5
529802,2025-11-22,341,1022,Phoenix DC,Ashley Nguyen,395,0.0,14496.5,36.7
529803,2025-11-25,390,1010,Phoenix DC,Ryan Thompson,349,0.0,12679.17,36.33
529804,2025-07-02,134,1015,Atlanta DC,Alex Martinez,424,0.05,14110.08,35.03
529805,2025-01-30,8,1015,Dallas DC,Ryan Thompson,150,0.0,5254.5,35.03
529806,2025-04-09,432,1015,Los Angeles DC,Alex Martinez,457,0.0,16008.71,35.03
529807,2025-06-06,448,1024,Atlanta DC,Casey Davis,399,0.1,12823.46,35.71
529808,2025-04-12,130,1034,Dallas DC,Morgan Lee,450,0.0,17500.5,38.89
529809,2025-08-06,489,1008,Chicago DC,Taylor Johnson,283,0.0,10278.56,36.32
529810,2025-12-05,423,1005,Los Angeles DC,Alex Martinez,150,0.0,5503.5,36.69
529811,2025-06-03,7,1001,Atlanta DC,Morgan Lee,239,0.0,8484.5,35.5
529812,2025-09-10,467,1016,Atlanta DC,Casey Davis,80,0.0,2761.6,34.52
529813,2025-12-23,455,1008,Phoenix DC,Taylor Johnson,30,0.0,1089.6,36.32
529814,2025-07-11,265,1030,Chicago DC,Jordan Kim,363,0.0,14008.17,38.59
529815,2025-12-28,395,1029,Atlanta DC,Ashley Nguyen,642,0.0,25314.06,39.43
529816,2025-02-13,64,1012,Los Angeles DC,Chris Ramirez,68,0.0,2309.28,33.96
529817,2025-07-19,138,1015,Atlanta DC,Ryan Thompson,66,0.0,2311.98,35.03
529818,2025-10-16,376,1010,Phoenix DC,Alex Martinez,697,0.0,25322.01,36.33
529819,2025-04-16,44,1003,Atlanta DC,Ryan Thompson,64,0.0,2150.4,33.6
529820,2025-05-31,456,1001,Dallas DC,Taylor Johnson,229,0.0,8129.5,35.5
529821,2025-04-01,362,1024,Chicago DC,Ryan Thompson,384,0.0,13712.64,35.71
529822,2025-11-30,338,1002,Dallas DC,Chris Ramirez,20,0.0,624.4,31.22
529823,2025-11-04,481,1001,Chicago DC,Alex Martinez,330,0.0,11715.0,35.5
529824,2025-03-12,224,1020,Atlanta DC,Taylor Johnson,194,0.0,7713.44,39.76
529825,2025-02-11,304,1016,Chicago DC,Morgan Lee,162,0.0,5592.24,34.52
529826,2025-12-14,73,1009,Dallas DC,Ashley Nguyen,445,0.1,15018.75,37.5
529827,2025-10-18,473,1008,Atlanta DC,Jordan Kim,294,0.0,10678.08,36.32
529828,2025-11-18,397,1006,Chicago DC,Morgan Lee,21,0.05,701.44,35.16
529829,2025-07-24,168,1001,Phoenix DC,Ashley Nguyen,771,0.0,27370.5,35.5
529830,2025-12-20,111,1022,Phoenix DC,Ashley Nguyen,385,0.0,14129.5,36.7
529831,2025-02-20,205,1022,Atlanta DC,Ryan Thompson,28,0.05,976.22,36.7
529832,2025-03-12,133,1022,Los Angeles DC,Ashley Nguyen,350,0.1,11560.5,36.7
529833,2025-02-21,55,1022,Los Angeles DC,Taylor Johnson,656,0.0,24075.2,36.7
529834,2025-10-05,305,1013,Phoenix DC,Morgan Lee,416,0.0,14518.4,34.9
529835,2025-05-21,5,1004,Chicago DC,Jordan Kim,235,0.05,7686.5,34.43
529836,2025-11-17,472,1002,Chicago DC,Chris Ramirez,114,0.0,3559.08,31.22
529837,2025-05-02,337,1020,Dallas DC,Alex Martinez,252,0.0,10019.52,39.76
529838,2025-01-03,60,1032,Atlanta DC,Alex Martinez,183,0.0,7034.52,38.44
529839,2025-02-14,162,1015,Atlanta DC,Alex Martinez,718,0.0,25151.54,35.03
529840,2025-10-15,6,1025,Dallas DC,Casey Davis,223,0.05,6749.54,31.86
529841,2025-10-21,170,1014,Dallas DC,Taylor Johnson,467,0.0,15817.29,33.87
529842,2025-08-24,370,1006,Los Angeles DC,Morgan Lee,133,0.0,4676.28,35.16
529843,2025-12-06,20,1005,Phoenix DC,Chris Ramirez,522,0.0,19152.18,36.69
529844,2025-12-11,182,1025,Los Angeles DC,Ashley Nguyen,50,0.05,1513.35,31.86
529845,2025-11-12,383,1006,Dallas DC,Ashley Nguyen,703,0.1,22245.73,35.16
529846,2025-07-07,485,1020,Dallas DC,Morgan Lee,38,0.0,1510.8799999999999,39.76
529847,2025-08-01,70,1010,Dallas DC,Morgan Lee,656,0.0,23832.48,36.33
529848,2025-05-19,196,1005,Atlanta DC,Ryan Thompson,645,0.0,23665.05,36.69
529849,2025-10-01,316,1006,Dallas DC,Taylor Johnson,734,0.05,24517.07,35.16
529850,2025-03-03,22,1004,Los Angeles DC,Morgan Lee,727,0.0,25030.61,34.43
529851,2025-09-08,217,1031,Dallas DC,Morgan Lee,22,0.0,814.0,37.0
529852,2025-09-14,158,1003,Chicago DC,Ryan Thompson,461,0.0,15489.6,33.6
529853,2025-01-21,356,1014,Phoenix DC,Alex Martinez,38,0.05,1222.71,33.87
529854,2025-03-11,11,1010,Dallas DC,Ashley Nguyen,389,0.0,14132.37,36.33
529855,2025-09-15,269,1007,Los Angeles DC,Ryan Thompson,701,0.0,26357.6,37.6
529856,2025-01-17,170,1027,Dallas DC,Alex Martinez,222,0.0,7969.8,35.9
529857,2025-06-11,174,1025,Atlanta DC,Casey Davis,561,0.0,17873.46,31.86
529858,2025-04-06,436,1005,Atlanta DC,Alex Martinez,117,0.1,3863.46,36.69
529859,2025-06-06,62,1023,Chicago DC,Ryan Thompson,199,0.05,7320.02,38.72
529860,2025-07-26,26,1006,Atlanta DC,Alex Martinez,36,0.0,1265.76,35.16
529861,2025-10-10,490,1033,Dallas DC,Ashley Nguyen,537,0.0,21104.1,39.3
529862,2025-04-03,117,1008,Phoenix DC,Jordan Kim,790,0.0,28692.8,36.32
529863,2025-01-23,420,1004,Dallas DC,Jordan Kim,656,0.1,20327.47,34.43
529864,2025-11-04,433,1004,Atlanta DC,Ryan Thompson,208,0.0,7161.44,34.43
529865,2025-09-14,237,1001,Phoenix DC,Ashley Nguyen,740,0.0,26270.0,35.5
529866,2025-11-10,11,1003,Phoenix DC,Ryan Thompson,119,0.0,3998.4,33.6
529867,2025-05-30,395,1007,Los Angeles DC,Alex Martinez,451,0.0,16957.6,37.6
529868,2025-12-03,89,1007,Los Angeles DC,Ashley Nguyen,54,0.05,1928.88,37.6
529869,2025-02-11,232,1002,Los Angeles DC,Alex Martinez,158,0.0,4932.76,31.22
529870,2025-01-07,279,1003,Los Angeles DC,Casey Davis,301,0.0,10113.6,33.6
529871,2025-01-26,244,1013,Los Angeles DC,Jordan Kim,309,0.0,10784.1,34.9
529872,2025-12-04,322,1004,Chicago DC,Ashley Nguyen,209,0.0,7195.87,34.43
529873,2025-05-05,25,1007,Atlanta DC,Morgan Lee,454,0.0,17070.4,37.6
529874,2025-12-30,436,1005,Los Angeles DC,Chris Ramirez,140,0.05,4879.77,36.69
529875,2025-04-02,134,1005,Chicago DC,Jordan Kim,439,0.05,15301.56,36.69
529876,2025-01-14,213,1010,Los Angeles DC,Alex Martinez,426,0.0,15476.58,36.33
529877,2025-09-13,264,1023,Chicago DC,Casey Davis,172,0.05,6326.85,38.72
529878,2025-03-23,476,1027,Chicago DC,Taylor Johnson,38,0.05,1295.99,35.9
529879,2025-02-22,99,1001,Atlanta DC,Chris Ramirez,69,0.0,2449.5,35.5
529880,2025-09-06,142,1033,Dallas DC,Ashley Nguyen,770,0.0,30261.0,39.3
529881,2025-08-30,485,1002,Atlanta DC,Ashley Nguyen,41,0.0,1280.02,31.22
529882,2025-01-08,307,1004,Phoenix DC,Ryan Thompson,121,0.0,4166.03,34.43
529883,2025-07-04,326,1002,Phoenix DC,Chris Ramirez,344,0.0,10739.68,31.22
529884,2025-10-13,175,1034,Los Angeles DC,Casey Davis,158,0.0,6144.62,38.89
529885,2025-10-14,460,1003,Chicago DC,Alex Martinez,117,0.0,3931.2,33.6
529886,2025-11-23,404,1015,Dallas DC,Ryan Thompson,45,0.05,1497.53,35.03
529887,2025-01-14,331,1020,Chicago DC,Morgan Lee,797,0.0,31688.72,39.76
529888,2025-03-03,498,1022,Dallas DC,Taylor Johnson,42,0.0,1541.4,36.7
529889,2025-10-20,190,1003,Atlanta DC,Morgan Lee,151,0.0,5073.6,33.6
529890,2025-06-19,347,1019,Dallas DC,Taylor Johnson,23,0.0,898.15,39.05
529891,2025-05-06,457,1005,Phoenix DC,Taylor Johnson,253,0.0,9282.57,36.69
529892,2025-02-27,485,1013,Dallas DC,Morgan Lee,71,0.1,2230.11,34.9
529893,2025-05-29,99,1007,Los Angeles DC,Jordan Kim,65,0.05,2321.8,37.6
529894,2025-01-07,235,1005,Dallas DC,Chris Ramirez,68,0.05,2370.17,36.69
529895,2025-01-03,113,1011,Atlanta DC,Casey Davis,70,0.0,2554.3,36.49
529896,2025-12-05,278,1019,Dallas DC,Alex Martinez,394,0.0,15385.7,39.05
529897,2025-03-16,378,1023,Dallas DC,Casey Davis,640,0.1,22302.72,38.72
529898,2025-03-19,307,1008,Dallas DC,Morgan Lee,469,0.0,17034.08,36.32
529899,2025-09-29,495,1004,Los Angeles DC,Jordan Kim,47,0.0,1618.21,34.43
529900,2025-07-12,100,1009,Chicago DC,Morgan Lee,42,0.0,1575.0,37.5
529901,2025-08-18,460,1015,Los Angeles DC,Chris Ramirez,213,0.0,7461.39,35.03
529902,2025-04-04,413,1005,Los Angeles DC,Taylor Johnson,392,0.0,14382.48,36.69
529903,2025-01-13,138,1024,Chicago DC,Ryan Thompson,60,0.05,2035.47,35.71
529904,2025-03-19,75,1026,Phoenix DC,Jordan Kim,54,0.0,1966.1399999999999,36.41
529905,2025-01-22,436,1014,Phoenix DC,Casey Davis,461,0.0,15614.07,33.87
529906,2025-01-18,36,1017,Atlanta DC,Taylor Johnson,235,0.0,9331.85,39.71
529907,2025-03-18,386,1022,Phoenix DC,Taylor Johnson,115,0.0,4220.5,36.7
529908,2025-01-15,207,1008,Atlanta DC,Morgan Lee,423,0.0,15363.36,36.32
529909,2025-09-17,344,1016,Dallas DC,Jordan Kim,35,0.05,1147.79,34.52
529910,2025-09-05,387,1016,Dallas DC,Jordan Kim,309,0.05,10133.35,34.52
529911,2025-09-28,486,1012,Phoenix DC,Casey Davis,116,0.0,3939.36,33.96
529912,2025-01-18,316,1016,Los Angeles DC,Ryan Thompson,329,0.0,11357.08,34.52
529913,2025-03-20,405,1010,Los Angeles DC,Ryan Thompson,225,0.0,8174.25,36.33
529914,2025-05-26,138,1033,Atlanta DC,Ryan Thompson,52,0.0,2043.6,39.3
529915,2025-06-06,322,1006,Los Angeles DC,Chris Ramirez,467,0.0,16419.72,35.16
529916,2025-12-23,243,1005,Atlanta DC,Ashley Nguyen,591,0.0,21683.79,36.69
529917,2025-03-22,291,1007,Dallas DC,Ashley Nguyen,73,0.0,2744.8,37.6
529918,2025-08-13,307,1006,Los Angeles DC,Jordan Kim,242,0.0,8508.72,35.16
529919,2025-01-08,285,1009,Atlanta DC,Jordan Kim,150,0.05,5343.75,37.5
529920,2025-02-24,260,1016,Dallas DC,Alex Martinez,164,0.0,5661.28,34.52
529921,2025-07-10,293,1012,Phoenix DC,Taylor Johnson,195,0.15,5628.87,33.96
529922,2025-06-05,210,1003,Phoenix DC,Alex Martinez,444,0.0,14918.4,33.6
529923,2025-03-10,264,1014,Atlanta DC,Alex Martinez,361,0.0,12227.07,33.87
529924,2025-11-20,36,1008,Dallas DC,Alex Martinez,394,0.0,14310.08,36.32
529925,2025-02-18,460,1014,Los Angeles DC,Jordan Kim,485,0.0,16426.95,33.87
529926,2025-08-21,100,1009,Chicago DC,Morgan Lee,31,0.0,1162.5,37.5
529927,2025-01-01,422,1007,Dallas DC,Ryan Thompson,231,0.0,8685.6,37.6
529928,2025-05-23,116,1029,Los Angeles DC,Ashley Nguyen,359,0.1,12739.83,39.43
529929,2025-03-02,64,1026,Chicago DC,Chris Ramirez,79,0.0,2876.39,36.41
529930,2025-02-15,85,1020,Phoenix DC,Casey Davis,346,0.0,13756.96,39.76
529931,2025-04-22,316,1012,Chicago DC,Taylor Johnson,404,0.1,12347.86,33.96
529932,2025-10-07,419,1031,Chicago DC,Chris Ramirez,31,0.0,1147.0,37.0
529933,2025-04-04,275,1016,Dallas DC,Chris Ramirez,367,0.0,12668.84,34.52
529934,2025-05-14,362,1004,Los Angeles DC,Alex Martinez,322,0.0,11086.46,34.43
529935,2025-01-01,130,1017,Los Angeles DC,Ashley Nguyen,486,0.0,19299.06,39.71
529936,2025-04-24,73,1001,Phoenix DC,Morgan Lee,304,0.0,10792.0,35.5
529937,2025-05-23,394,1003,Chicago DC,Morgan Lee,36,0.0,1209.6,33.6
529938,2025-04-16,211,1001,Los Angeles DC,Casey Davis,523,0.0,18566.5,35.5
529939,2025-11-03,247,1010,Phoenix DC,Alex Martinez,228,0.0,8283.24,36.33
529940,2025-08-13,313,1007,Atlanta DC,Chris Ramirez,112,0.0,4211.2,37.6
529941,2025-08-20,56,1003,Chicago DC,Alex Martinez,419,0.0,14078.4,33.6
529942,2025-03-07,429,1011,Phoenix DC,Ashley Nguyen,774,0.0,28243.26,36.49
529943,2025-12-31,284,1010,Atlanta DC,Taylor Johnson,117,0.0,4250.61,36.33
529944,2025-01-21,57,1026,Atlanta DC,Jordan Kim,44,0.15,1361.734,36.41
529945,2025-10-01,336,1001,Chicago DC,Jordan Kim,621,0.0,22045.5,35.5
529946,2025-08-15,427,1016,Atlanta DC,Taylor Johnson,38,0.05,1246.17,34.52
529947,2025-06-19,322,1002,Los Angeles DC,Jordan Kim,314,0.1,8822.77,31.22
529948,2025-03-30,37,1006,Atlanta DC,Chris Ramirez,179,0.0,6293.64,35.16
529949,2025-05-17,469,1011,Atlanta DC,Casey Davis,228,0.05,7903.73,36.49
529950,2025-04-16,309,1005,Los Angeles DC,Taylor Johnson,570,0.05,19867.63,36.69
529951,2025-04-22,371,1011,Chicago DC,Taylor Johnson,221,0.1,7257.86,36.49
529952,2025-03-09,458,1023,Phoenix DC,Ashley Nguyen,37,0.0,1432.64,38.72
529953,2025-09-24,212,1008,Dallas DC,Casey Davis,335,0.05,11558.84,36.32
529954,2025-11-30,477,1011,Atlanta DC,Chris Ramirez,490,0.0,17880.1,36.49
529955,2025-01-18,46,1002,Phoenix DC,Ryan Thompson,77,0.0,2403.94,31.22
529956,2025-01-03,273,1006,Atlanta DC,Casey Davis,37,0.0,1300.92,35.16
529957,2025-10-28,26,1030,Phoenix DC,Chris Ramirez,29,0.1,1007.2,38.59
529958,2025-03-12,140,1005,Dallas DC,Taylor Johnson,762,0.0,27957.78,36.69
529959,2025-07-06,480,1012,Los Angeles DC,Chris Ramirez,727,0.1,22220.03,33.96
529960,2025-08-18,133,1004,Phoenix DC,Chris Ramirez,315,0.05,10303.18,34.43
529961,2025-05-28,154,1009,Phoenix DC,Ashley Nguyen,39,0.05,1389.38,37.5
529962,2025-08-29,249,1027,Chicago DC,Ashley Nguyen,141,0.0,5061.9,35.9
529963,2025-07-31,161,1013,Chicago DC,Morgan Lee,400,0.0,13960.0,34.9
529964,2025-04-28,10,1008,Phoenix DC,Casey Davis,417,0.0,15145.44,36.32
529965,2025-11-02,199,1001,Dallas DC,Casey Davis,506,0.0,17963.0,35.5
529966,2025-12-02,49,1011,Los Angeles DC,Casey Davis,550,0.0,20069.5,36.49
529967,2025-08-10,97,1004,Atlanta DC,Ashley Nguyen,284,0.05,9289.21,34.43
529968,2025-06-30,86,1019,Atlanta DC,Ashley Nguyen,498,0.0,19446.9,39.05
529969,2025-12-16,119,1014,Los Angeles DC,Jordan Kim,582,0.0,19712.34,33.87
529970,2025-03-17,202,1015,Los Angeles DC,Taylor Johnson,450,0.0,15763.5,35.03
529971,2025-07-24,299,1015,Los Angeles DC,Alex Martinez,66,0.0,2311.98,35.03
529972,2025-10-05,215,1011,Atlanta DC,Morgan Lee,111,0.0,4050.39,36.49
529973,2025-06-12,54,1025,Atlanta DC,Jordan Kim,54,0.0,1720.44,31.86
529974,2025-11-16,392,1001,Dallas DC,Casey Davis,154,0.0,5467.0,35.5
529975,2025-04-21,28,1011,Phoenix DC,Casey Davis,616,0.0,22477.84,36.49
529976,2025-03-26,386,1013,Phoenix DC,Chris Ramirez,275,0.0,9597.5,34.9
529977,2025-11-27,415,1011,Dallas DC,Alex Martinez,64,0.0,2335.36,36.49
529978,2025-03-18,252,1010,Atlanta DC,Chris Ramirez,53,0.0,1925.49,36.33
529979,2025-10-17,466,1003,Phoenix DC,Morgan Lee,638,0.0,21436.8,33.6
529980,2025-04-16,15,1012,Los Angeles DC,Morgan Lee,432,0.0,14670.72,33.96
529981,2025-05-07,392,1006,Los Angeles DC,Alex Martinez,498,0.1,15758.71,35.16
529982,2025-08-22,481,1030,Phoenix DC,Ashley Nguyen,304,0.0,11731.36,38.59
529983,2025-08-07,12,1010,Los Angeles DC,Casey Davis,352,0.0,12788.16,36.33
529984,2025-01-17,138,1015,Dallas DC,Alex Martinez,49,0.0,1716.47,35.03
529985,2025-12-31,74,1020,Phoenix DC,Taylor Johnson,37,0.0,1471.12,39.76
529986,2025-12-18,18,1009,Los Angeles DC,Jordan Kim,249,0.0,9337.5,37.5
529987,2025-12-27,273,1016,Dallas DC,Taylor Johnson,28,0.0,966.56,34.52
529988,2025-11-17,409,1012,Dallas DC,Ashley Nguyen,52,0.05,1677.62,33.96
529989,2025-03-17,131,1026,Phoenix DC,Morgan Lee,209,0.05,7229.205499999999,36.41
529990,2025-07-30,243,1010,Chicago DC,Ryan Thompson,713,0.0,25903.29,36.33
529991,2025-07-03,117,1009,Los Angeles DC,Alex Martinez,606,0.0,22725.0,37.5
529992,2025-01-24,20,1016,Chicago DC,Taylor Johnson,693,0.0,23922.36,34.52
529993,2025-08-27,223,1016,Chicago DC,Ashley Nguyen,491,0.0,16949.32,34.52
529994,2025-09-03,120,1014,Atlanta DC,Alex Martinez,59,0.0,1998.33,33.87
529995,2025-12-10,23,1008,Chicago DC,Taylor Johnson,126,0.0,4576.32,36.32
529996,2025-01-24,24,1004,Los Angeles DC,Alex Martinez,539,0.0,18557.77,34.43
529997,2025-12-11,78,1014,Phoenix DC,Chris Ramirez,29,0.0,982.23,33.87
529998,2025-04-06,329,1022,Atlanta DC,Ryan Thompson,75,0.0,2752.5,36.7
529999,2025-07-16,168,1026,Atlanta DC,Taylor Johnson,383,0.0,13945.029999999999,36.41
530000,2025-11-01,73,1022,Atlanta DC,Ryan Thompson,316,0.1,10437.48,36.7
530001,2025-09-25,43,1013,Chicago DC,Ashley Nguyen,74,0.0,2582.6,34.9
530002,2025-06-29,223,1026,Phoenix DC,Morgan Lee,270,0.0,9830.699999999999,36.41
530003,2025-11-26,477,1016,Dallas DC,Alex Martinez,273,0.0,9423.96,34.52
530004,2025-06-28,115,1011,Chicago DC,Alex Martinez,217,0.0,7918.33,36.49
530005,2025-01-15,470,1009,Atlanta DC,Chris Ramirez,197,0.1,6648.75,37.5
530006,2025-01-10,336,1002,Atlanta DC,Casey Davis,444,0.0,13861.68,31.22
530007,2025-07-13,288,1020,Chicago DC,Casey Davis,392,0.05,14806.62,39.76
530008,2025-10-20,181,1001,Chicago DC,Morgan Lee,59,0.0,2094.5,35.5
530009,2025-10-29,240,1003,Chicago DC,Chris Ramirez,456,0.0,15321.6,33.6
530010,2025-06-25,284,1001,Los Angeles DC,Jordan Kim,420,0.0,14910.0,35.5
530011,2025-11-18,226,1006,Dallas DC,Morgan Lee,319,0.0,11216.04,35.16
530012,2025-02-28,27,1010,Phoenix DC,Jordan Kim,135,0.0,4904.55,36.33
530013,2025-06-01,30,1031,Dallas DC,Chris Ramirez,22,0.05,773.3,37.0
530014,2025-05-13,43,1015,Phoenix DC,Morgan Lee,36,0.0,1261.08,35.03
530015,2025-11-14,146,1005,Phoenix DC,Casey Davis,197,0.05,6866.53,36.69
530016,2025-06-18,98,1014,Atlanta DC,Ashley Nguyen,348,0.0,11786.76,33.87
530017,2025-11-30,233,1004,Dallas DC,Chris Ramirez,490,0.0,16870.7,34.43
530018,2025-10-02,273,1006,Chicago DC,Morgan Lee,31,0.0,1089.96,35.16
530019,2025-02-12,52,1003,Los Angeles DC,Alex Martinez,460,0.1,13910.4,33.6
530020,2025-07-22,343,1001,Dallas DC,Jordan Kim,72,0.0,2556.0,35.5
530021,2025-11-03,433,1002,Dallas DC,Ryan Thompson,374,0.0,11676.28,31.22
530022,2025-12-13,241,1006,Atlanta DC,Jordan Kim,710,0.0,24963.6,35.16
530023,2025-11-23,58,1027,Atlanta DC,Jordan Kim,386,0.0,13857.4,35.9
530024,2025-08-29,256,1013,Chicago DC,Chris Ramirez,500,0.0,17450.0,34.9
530025,2025-06-09,91,1007,Atlanta DC,Jordan Kim,513,0.0,19288.8,37.6
530026,2025-01-05,265,1003,Phoenix DC,Casey Davis,242,0.0,8131.2,33.6
530027,2025-10-09,359,1009,Los Angeles DC,Ryan Thompson,793,0.1,26763.75,37.5
530028,2025-07-23,389,1015,Chicago DC,Morgan Lee,415,0.0,14537.45,35.03
530029,2025-04-30,31,1011,Los Angeles DC,Alex Martinez,439,0.0,16019.11,36.49
530030,2025-07-18,473,1020,Atlanta DC,Ryan Thompson,434,0.0,17255.84,39.76
530031,2025-04-19,332,1020,Chicago DC,Chris Ramirez,477,0.05,18017.24,39.76
530032,2025-12-30,488,1007,Phoenix DC,Casey Davis,68,0.0,2556.8,37.6
530033,2025-11-25,294,1012,Phoenix DC,Casey Davis,42,0.0,1426.32,33.96
530034,2025-05-20,216,1013,Phoenix DC,Ryan Thompson,449,0.0,15670.1,34.9
530035,2025-10-12,235,1015,Dallas DC,Jordan Kim,56,0.05,1863.6,35.03
530036,2025-05-05,235,1009,Los Angeles DC,Alex Martinez,79,0.0,2962.5,37.5
530037,2025-11-11,253,1017,Chicago DC,Chris Ramirez,33,0.0,1310.43,39.71
530038,2025-03-19,382,1016,Dallas DC,Casey Davis,258,0.0,8906.16,34.52
530039,2025-11-30,4,1020,Dallas DC,Taylor Johnson,37,0.0,1471.12,39.76
530040,2025-04-06,61,1005,Dallas DC,Alex Martinez,421,0.0,15446.49,36.69
530041,2025-03-27,482,1017,Dallas DC,Morgan Lee,40,0.0,1588.4,39.71
530042,2025-04-16,325,1002,Atlanta DC,Ryan Thompson,617,0.0,19262.74,31.22
530043,2025-09-29,17,1007,Phoenix DC,Jordan Kim,178,0.0,6692.8,37.6
530044,2025-01-22,448,1012,Dallas DC,Taylor Johnson,115,0.0,3905.4,33.96
530045,2025-09-01,454,1015,Atlanta DC,Morgan Lee,67,0.05,2229.66,35.03
530046,2025-12-18,484,1004,Atlanta DC,Chris Ramirez,788,0.0,27130.84,34.43
530047,2025-06-17,24,1025,Phoenix DC,Ryan Thompson,770,0.0,24532.2,31.86
530048,2025-03-30,302,1014,Atlanta DC,Alex Martinez,416,0.0,14089.92,33.87
530049,2025-02-07,216,1012,Dallas DC,Casey Davis,494,0.0,16776.24,33.96
530050,2025-12-08,238,1026,Chicago DC,Taylor Johnson,375,0.0,13653.749999999998,36.41
530051,2025-04-26,183,1005,Chicago DC,Chris Ramirez,411,0.0,15079.59,36.69
530052,2025-04-25,400,1009,Atlanta DC,Alex Martinez,416,0.0,15600.0,37.5
530053,2025-01-30,26,1013,Phoenix DC,Morgan Lee,50,0.05,1657.75,34.9
530054,2025-05-02,325,1005,Phoenix DC,Casey Davis,515,0.0,18895.35,36.69
530055,2025-08-14,480,1022,Chicago DC,Chris Ramirez,408,0.0,14973.6,36.7
530056,2025-07-28,468,1005,Los Angeles DC,Taylor Johnson,32,0.0,1174.08,36.69
530057,2025-11-07,396,1012,Chicago DC,Alex Martinez,229,0.0,7776.84,33.96
530058,2025-05-08,161,1025,Chicago DC,Casey Davis,200,0.0,6372.0,31.86
530059,2025-10-14,303,1004,Chicago DC,Ryan Thompson,573,0.0,19728.39,34.43
530060,2025-05-27,126,1011,Chicago DC,Chris Ramirez,376,0.0,13720.24,36.49
530061,2025-10-09,438,1027,Phoenix DC,Ryan Thompson,378,0.0,13570.2,35.9
530062,2025-02-28,118,1019,Atlanta DC,Alex Martinez,69,0.0,2694.45,39.05
530063,2025-06-10,38,1010,Phoenix DC,Casey Davis,49,0.0,1780.17,36.33
530064,2025-04-14,195,1013,Dallas DC,Jordan Kim,339,0.0,11831.1,34.9
530065,2025-04-14,199,1001,Los Angeles DC,Ashley Nguyen,465,0.0,16507.5,35.5
530066,2025-06-01,332,1030,Phoenix DC,Chris Ramirez,177,0.0,6830.43,38.59
